head,relation,tail
B07NPL84RQ,platform,
B07NPL84RQ,platform,Assassin's Creed III Liberation
Assassin's Creed III Liberation,platform,PlayStation 4
B00005YXBV,publisher,
B00005YXBV,publisher,Warlords Battlecry II
Warlords Battlecry II,publisher,Ubisoft
B00005YXBV,publication date,
,publication date,"January 25, 2002"
B00005YXBV,publication date,Warlords Battlecry II
Warlords Battlecry II,publication date,"January 25, 2002"
B00M3D8EFU,platform,
B00M3D8EFU,platform,Golden Abyss
Golden Abyss,platform,PlayStation Vita
B00GM5U2OQ,platform,
B00GM5U2OQ,platform,Crimson Sea 2
Crimson Sea 2,platform,PlayStation 2
B000F4MEKK,publisher,
B00006LELQ,has part,
,has part,Bastion
B00006LELQ,has part,X-Men
X-Men,has part,Bastion
B098Q6FHBL,followed by,
,followed by,Oculus Quest 2
B098Q6FHBL,follows,Oculus Quest 2
Oculus Quest 2,follows,Meta
B076541PNM,platform,
B076541PNM,platform,MyPLAYER
MyPLAYER,platform,Xbox One
B0B9QX32GM,platform,
B0B9QX32GM,platform,Hidden Objects Collection for Nintendo Switch
Hidden Objects Collection for Nintendo Switch,platform,Nintendo Switch
B0B9QX32GM,platform,Hidden Objects Collection
Hidden Objects Collection,platform,Nintendo Switch
B0B9QX32GM,publication date,
,publication date,"June 18, 2020"
B0B9QX32GM,publication date,Hidden Objects Collection for Nintendo Switch
Hidden Objects Collection for Nintendo Switch,publication date,"June 18, 2020"
B07GCKBKG7,platform,
B07GCKBKG7,platform,The Liar Princess and the Blind Prince
The Liar Princess and the Blind Prince,platform,PlayStation 4
B00YDV70NW,product or material produced,
B00YDV70NW,manufacturer,PlayStation Vita
B001EYUQIC,publisher,
B001EYUQIC,publisher,Brothers in Arms
Brothers in Arms,publisher,Ubisoft
B001EYUQIC,publication date,
,publication date,"June 15, 2006"
B001EYUQIC,publication date,Brothers in Arms
Brothers in Arms,publication date,"June 15, 2006"
B09JY5W532,designed by,
,designed by,Charles Cecil
B09JY5W532,designed by,Beyond a Steel Sky
Beyond a Steel Sky,designed by,Charles Cecil
B09JY5W532,publication date,
,publication date,"December 21, 2021"
B09JY5W532,publication date,Beyond a Steel Sky
Beyond a Steel Sky,publication date,"December 21, 2021"
B0015Z1I4G,present in work,
,present in work,Batman - PlayStation 2
B0015Z1I4G,residence,
,residence,Arkham Asylum
B0015Z1I4G,publication date,Batman - PlayStation 2
Batman - PlayStation 2,publication date,"September 23, 2008"
B0015Z1I4G,present in work,Batman
Batman,present in work,Batman - PlayStation 2
B0015Z1I4G,residence,Batman
Batman,residence,Arkham Asylum
B0015Z1I4G,occupant,Arkham Asylum
Arkham Asylum,occupant,Batman
B0015Z1I4G,platform,Batman - PlayStation 2
Batman - PlayStation 2,platform,PlayStation 2
B0015Z1I4G,characters,Batman - PlayStation 2
Batman - PlayStation 2,characters,Batman
B0015Z1I4G,narrative location,Batman - PlayStation 2
Batman - PlayStation 2,narrative location,Arkham Asylum
B01DYKLWWC,platform,
B000E1A4XS,publication date,
,publication date,"February 14, 2006"
B000E1A4XS,publication date,Scratches
Scratches,publication date,"February 14, 2006"
,publication date,"March 1, 2006"
Scratches,publication date,"March 1, 2006"
B0BK673BF4,manufacturer,
,manufacturer,HK GAMING
B0BK673BF4,manufacturer,GK61
GK61,manufacturer,HK GAMING
B01JHQUS1S,genre,
,genre,Visual Novel
B01JHQUS1S,genre,Root Letter
Root Letter,genre,Visual Novel
B01JHQUS1S,publisher,
,publisher,PQube
B01JHQUS1S,publisher,Root Letter
Root Letter,publisher,PQube
B01JHQUS1S,publication date,
,publication date,"July 29, 2016"
B01JHQUS1S,publication date,Root Letter
Root Letter,publication date,"July 29, 2016"
B07V8YSBFG,publication date,
,publication date,"September 6, 2022"
B07V8YSBFG,publication date,Robux
Robux,publication date,"September 6, 2022"
B003EZ1KGQ,developer,
,developer,YAGER
B003EZ1KGQ,developer,Spec Ops: The Line
Spec Ops: The Line,developer,YAGER
B003EZ1KGQ,genre,
,genre,military shooter
B003EZ1KGQ,genre,Spec Ops: The Line
Spec Ops: The Line,genre,military shooter
B00004DSDE,developer,
,developer,EgoSoft
B00004DSDE,developer,X - Beyond the Frontier
X - Beyond the Frontier,developer,EgoSoft
B00004DSDE,publisher,
,publisher,EgoSoft
B00004DSDE,publisher,X - Beyond the Frontier
X - Beyond the Frontier,publisher,EgoSoft
B015E7RQHS,manufacturer,
B015E7RQHS,manufacturer,Razer Kraken Mobile
Razer Kraken Mobile,manufacturer,Razer Inc.
B015E7RQHS,publication date,
B015E7RQHS,publication date,Razer Kraken Mobile
Razer Kraken Mobile,publication date,"June 28, 2017"
B01MA5XZSG,manufacturer,
,manufacturer,BENGOO
B08CN7DJ1J,platform,
B08CN7DJ1J,platform,Wireless Controller for 360
Wireless Controller for 360,platform,Xbox 360
B00501I5L0,publication date,
,publication date,"February 1, 2009"
B00501I5L0,publication date,Airport Mania
Airport Mania,publication date,"February 1, 2009"
B003HGGN82,publication date,
,publication date,"February 22, 2011"
B003HGGN82,publication date,Bulletstorm
Bulletstorm,publication date,"February 22, 2011"
B003HGGN82,publisher,
,publication date,"April 13, 2010"
B003HGGN82,publisher,Bulletstorm
Bulletstorm,publisher,Electronic Arts
Bulletstorm,publication date,"April 13, 2010"
B00QTSR5GO,manufacturer,
B00QTSR5GO,manufacturer,Stratus XL
Stratus XL,manufacturer,SteelSeries
B00QTSR5GO,part of the series,iOS 7
iOS 7,part of the series,OSX
B0BLVNZNWV,manufacturer,
,manufacturer,Mad Catz
B0BLVNZNWV,manufacturer,S.T.I. 13
S.T.I. 13,manufacturer,Mad Catz
B0B45XGF28,manufacturer,
B0B45XGF28,manufacturer,Viper
Viper,manufacturer,Razer
B000KIF890,publication date,
,publication date,"November 24, 2006"
B000KIF890,publication date,Silverfall
Silverfall,publication date,"November 24, 2006"
B09ZQPRLL3,platform,
B09ZQPRLL3,platform,Wii to HDMI Converter
Wii to HDMI Converter,platform,Wii
B0001615P2,publisher,
B002V3KOMS,instance of,
B002V3KOMS,instance of,Xlerator Wheel Stand
Xlerator Wheel Stand,instance of,steering wheel
B002V3KOMS,manufacturer,
B002V3KOMS,manufacturer,DriveFX
DriveFX,manufacturer,Logitech
B07YN82X3B,manufacturer,
B07YN82X3B,manufacturer,Logitech G203
Logitech G203,manufacturer,Logitech
B07YN82X3B,manufacturer,G203
G203,manufacturer,Logitech
B08MBMNBNY,manufacturer,
B08MBMNBNY,manufacturer,Tomee Universal Charge Kit
Tomee Universal Charge Kit,manufacturer,Hyperkin
B0BCHWZX95,publication date,
,publication date,"September 17, 2018"
B0BD3RBQQJ,country,
B0BD3RBQQJ,country,eXtremeRate
eXtremeRate,country,China
B0079V2XFS,platform,
B0079V2XFS,platform,Madden NFL 13
Madden NFL 13,platform,PlayStation Vita
B006FQQMZA,developer,
B006FQQMZA,developer,2DS
B006FQQMZA,manufacturer,
B006FQQMZA,manufacturer,2DS
B001QCWRZW,platform,
B001QCWRZW,platform,DYNASTY WARRIORS 6
DYNASTY WARRIORS 6,platform,Xbox 360
B001QCWRZW,platform,Dynasty Warriors 6
Dynasty Warriors 6,platform,Xbox 360
B001QCWSB0,publisher,
B001QCWSB0,publication date,
,publication date,"November 23, 2008"
B001QCWSB0,publisher,Puzzle Kingdoms
Puzzle Kingdoms,publisher,Zoo Games
B001QCWSB0,publication date,Puzzle Kingdoms
Puzzle Kingdoms,publication date,"November 23, 2008"
B001QCWSB0,developer,
,developer,Zoo Games
B001QCWSB0,developer,Puzzle Kingdoms
Puzzle Kingdoms,developer,Zoo Games
B008YAGSAY,publisher,
B008YAGSAY,publisher,Art Academy
Art Academy,publisher,Nintendo
B008YAGSAY,platform,
B008YAGSAY,platform,Art Academy
Art Academy,platform,Nintendo 3DS
B001TOMR6Q,platform,
B001TOMR6Q,platform,Golden Sun
Golden Sun,platform,Game Boy Advance
B077DTWYV8,manufacturer,
B077DTWYV8,manufacturer,Sennheiser GAME ZERO Special Edition
Sennheiser GAME ZERO Special Edition,manufacturer,Sennheiser
B00LNG732S,genre,
,genre,action role playing game
B00LNG732S,genre,Diablo II
Diablo II,genre,action role playing game
B00LNG732S,genre,Torchlight
Torchlight,genre,action role playing game
B004OCID9K,part of,
,part of,PlayStation 3
B004OCID9K,has part,PlayStation 3
PlayStation 3,has part,Dual Shock 3
B002JTX9TY,platform,
B002JTX9TY,platform,Section 8
Section 8,platform,Xbox 360
B002JTX9TY,genre,
B002JTX9TY,genre,Section 8
Section 8,genre,first-person shooter
B07X413PQ5,platform,
B0029F2FB6,opposite of,
,opposite of,CPU
B0029F2FB6,opposite of,CPU
CPU,opposite of,GPU
B0029F2FB6,part of,
,part of,Next-Gen power
B0029F2FB6,part of,Xbox 360
Xbox 360,part of,Next-Gen power
B00B3PDH5G,manufacturer,
,manufacturer,Dolby Digital
B00B3PDH5G,manufacturer,PX51
PX51,manufacturer,Dolby Digital
PX51,manufacturer,Turtle Beach
B07RCHQFDC,manufacturer,
B07RCHQFDC,manufacturer,Gamecube
Gamecube,manufacturer,Nintendo
B074VFVR89,manufacturer,
B0BRY138XN,manufacturer,
,manufacturer,Mumba
B06Y4FGZJK,part of the series,
,part of the series,The Sims 4
B06Y4FGZJK,has part,The Sims 4
The Sims 4,has part,The Sims 4 - Bowling Night Stuff
B00004YZAU,product or material produced,
,product or material produced,Sega Game Gear
B00004YZAU,manufacturer,Sega Game Gear
Sega Game Gear,manufacturer,Sega
B00005NEAI,platform,
B00005NEAI,platform,NBA 2K2
NBA 2K2,platform,PlayStation 2
B00005NEAI,platform,NBA2K2
NBA2K2,platform,PlayStation 2
B00005NEAI,publisher,
,publisher,Sega Games
B00005NEAI,publication date,
B00005NEAI,publisher,NBA 2K2
NBA 2K2,publisher,Sega Games
B00005NEAI,publication date,NBA 2K2
NBA 2K2,publication date,"August 9, 2006"
B00005NEAI,publisher,NBA2K2
NBA2K2,publisher,Sega Games
B00005NEAI,publication date,NBA2K2
NBA2K2,publication date,"August 9, 2006"
B07DJ8SPLG,publication date,
,publication date,"November 10, 2019"
B07DJ8SPLG,publication date,PS4 Controller Charger
PS4 Controller Charger,publication date,"November 10, 2019"
B07DJ8SPLG,manufacturer,
B07DJ8SPLG,manufacturer,PS4
B07XC7XV6L,publication date,
,publication date,1995
B07XC7XV6L,publication date,Trials of Mana
Trials of Mana,publication date,1995
B07XC7XV6L,distributed by,
B07XC7XV6L,distributed by,Trials of Mana
Trials of Mana,distributed by,Steam
,distributed by,Steam PC
Trials of Mana,distributed by,Steam PC
B01N7XUY14,publication date,
,publication date,"April 11, 2017"
B01N7XUY14,publication date,Yooka-Laylee
Yooka-Laylee,publication date,"April 11, 2017"
B01N7XUY14,genre,
,genre,platformer
B01N7XUY14,developer,
,developer,Playtonic
B01N7XUY14,genre,Yooka-Laylee
Yooka-Laylee,genre,platformer
B01N7XUY14,developer,Yooka-Laylee
Yooka-Laylee,developer,Playtonic
B0BW8NF3P1,followed by,
B0BW8NF3P1,follows,Xbox One S
Xbox One S,follows,Xbox One
B0BW8NF3P1,followed by,Xbox One S
Xbox One S,followed by,Xbox One X
B0765VY2KH,platform,
B0765VY2KH,platform,Mass Effect Andromeda
Mass Effect Andromeda,platform,PS4
B00JE3WYIU,publication date,
,publication date,"February 22, 2014"
B00JE3WYIU,publisher,
,publisher,Deep Silver
,publication date,"August 5, 2014"
B00CUMGEOC,manufacturer,
,manufacturer,Global Game Gear
B09VDJTSCZ,country,
B09VDJTSCZ,country,eXtremeRate
B09VDJTSCZ,followed by,
,followed by,BDM-020
B09VDJTSCZ,follows,BDM-020
BDM-020,follows,ps5 Controller BDM-010
B01F3XI0X2,developer,
B01F3XI0X2,developer,Ori and the Blind Forest
Ori and the Blind Forest,developer,Moon Studios
B01F3XI0X2,distributed by,
,distributed by,Steam Key
B01F3XI0X2,distributed by,Ori and the Blind Forest
Ori and the Blind Forest,distributed by,Steam Key
B074CWRBXL,used by,
B074CWRBXL,uses,Nintendo Switch
Nintendo Switch,uses,Joy-Con
B00KWFY04A,publisher,
B07CL83DCF,has part,
,has part,Joy Con
B07CL83DCF,part of,Joy Con
Joy Con,part of,Nintendo Switch
B07QPVTW6R,manufacturer,
,manufacturer,ASTRO Gaming
B07QPVTW6R,manufacturer,A40TR
A40TR,manufacturer,ASTRO Gaming
,manufacturer,ASTRO Audio
A40TR,manufacturer,ASTRO Audio
B0001CJEFY,platform,
B0001CJEFY,platform,RalliSport Challenge 2
RalliSport Challenge 2,platform,Xbox
B0001CJEFY,part of the series,
,part of the series,RalliSport Challenge
B0001CJEFY,part of the series,RalliSport Challenge 2
RalliSport Challenge 2,part of the series,RalliSport Challenge
B0001CJEFY,distributed by,
,distributed by,Xbox Live
B0001CJEFY,distributed by,RalliSport Challenge 2
RalliSport Challenge 2,distributed by,Xbox Live
B00004U1R0,publisher,
B00004U1R0,publisher,"Hey You, Pikachu!"
"Hey You, Pikachu!",publisher,Nintendo
B00004U1R0,publication date,
,publication date,"July 21, 2006"
B00004U1R0,publication date,"Hey You, Pikachu!"
"Hey You, Pikachu!",publication date,"July 21, 2006"
B000ZK695U,platform,
B000ZK695U,platform,White Knight Chronicles
White Knight Chronicles,platform,PlayStation 3
B000ZK695U,developer,
,developer,Level-5
B000ZK695U,developer,White Knight Chronicles
White Knight Chronicles,developer,Level-5
B00BWBTJOE,manufacturer,
B00BWBTJOE,manufacturer,PlayStation 3
B00BWBTJOE,publication date,
,publication date,"June 3, 2013"
B00BWBTJOE,publication date,DUALSHOCK 3
DUALSHOCK 3,publication date,"June 3, 2013"
B004INGI2Y,cast member,
,cast member,Ryan Reynolds
B004INGI2Y,characters,
,characters,Sinestro
B004INGI2Y,present in work,Sinestro
Sinestro,present in work,Green Lantern
B004INGI2Y,production company,
,production company,Warner Bros
B004INGI2Y,publication date,
,publication date,"June 17, 2011"
B000UQURQ6,publication date,
,publication date,"October 16, 2007"
B00002SW3O,developer,
,developer,Tecmo
B00784HHUM,publisher,
B003TW8CEM,platform,
B003TW8CEM,platform,Princess Isabella
Princess Isabella,platform,Nintendo DS
B08P6QNNBQ,part of,
,part of,PlayStation 4
B003GSKR0G,sibling,
,sibling,Paxton Fettel
B003GSKR0G,sibling,Paxton Fettel
Paxton Fettel,sibling,Point Man
B003GSKR0G,mother,
,mother,Alma Wade
B003GSKR0G,mother,Paxton Fettel
Paxton Fettel,mother,Alma Wade
B003GSKR0G,child,Alma Wade
Alma Wade,child,Point Man
Alma Wade,child,Paxton Fettel
B00008H2IX,part of the series,
,part of the series,Star Trek
B00008H2IX,has part,Star Trek
Star Trek,has part,Star Trek VI
B0056GJVQW,platform,
B0056GJVQW,platform,Just Dance Summer Party
Just Dance Summer Party,platform,Nintendo Wii
Just Dance Summer Party,platform,Wii
B078NB6TWZ,has part,
,has part,Switch Joycons
B078NB6TWZ,part of,Switch Joycons
Switch Joycons,part of,Nintendo Switch
B097B8PBL5,platform,
B097B8PBL5,platform,Metroid
Metroid,platform,Nintendo Switch
B097B8PBL5,publisher,
B001ELJE9M,characters,
,characters,Harry Potter
B001ELJE9M,present in work,Harry Potter
Harry Potter,present in work,Harry Potter and the Half Blood Prince
B001ELJE9M,part of the series,
,part of the series,Harry Potter
B001ELJE9M,has part,Harry Potter
Harry Potter,has part,Harry Potter and the Half Blood Prince - Xbox 360
B00AYRJD02,publication date,
,publication date,"February 26, 2013"
B00AYRJD02,publication date,Scribblenauts Collection
Scribblenauts Collection,publication date,"February 26, 2013"
B00C1TTF86,publisher,
B00C1TTF86,publisher,Battlefield 4
Battlefield 4,publisher,Electronic Arts
B07C71NFCQ,part of the series,
B07C71NFCQ,part of the series,CUH-7xxx
CUH-7xxx,part of the series,PlayStation 4
B07C71NFCQ,has part,
,has part,CUH-1xxx
B07C71NFCQ,part of,CUH-1xxx
CUH-1xxx,part of,PS4
B001EYUWRW,sports season of league or competition,
,sports season of league or competition,UEFA EURO 2008
B001EYUWRW,sports season of league or competition,UEFA EURO 2008
UEFA EURO 2008,sports season of league or competition,UEFA EURO 2008
B00884S5N4,publisher,
B07NP3NGLQ,instance of,
B07NP3NGLQ,instance of,Razer Nari Ultimate
Razer Nari Ultimate,instance of,headset
,instance of,gaming headset
Razer Nari Ultimate,instance of,gaming headset
B0788D5W2Z,publication date,
,publication date,"December 12, 2017"
B00IA2NYT4,platform,
B00IA2NYT4,manufacturer,PlayStation 3
B00009ZVI2,publication date,
,publication date,"November 18, 2003"
B00009ZVI2,publication date,Sands of Time
Sands of Time,publication date,"November 18, 2003"
B09K1CPQ5K,platform,
B09K1CPQ5K,platform,Disney Classic Games Collection
Disney Classic Games Collection,platform,Nintendo Switch
B09K1CPQ5K,publication date,
,publication date,"November 23, 2021"
B09K1CPQ5K,publication date,Disney Classic Games Collection
Disney Classic Games Collection,publication date,"November 23, 2021"
B001EYUXBM,genre,
B001EYUXBM,genre,Tom Clancy's Rainbow Six
Tom Clancy's Rainbow Six,genre,first-person shooter
B00004U55G,developer,
,developer,MicroProse
B00004U55G,developer,Call to Power II
Call to Power II,developer,MicroProse
B003Z9L3EA,present in work,
,present in work,Naruto Shippuden
B003Z9L3EA,present in work,Naruto
Naruto,present in work,Naruto Shippuden
B001EBBGXE,designed by,
,designed by,Sid Meier
B001EBBGXE,publisher,Railroad Tycoon 2
Railroad Tycoon 2,publisher,Gathering
B00969JWYG,present in work,
,present in work,Storm Legion
B003DOSRSW,publisher,
B001ELJDUW,manufacturer,
B001ELJDUW,publication date,
,publication date,"March 30, 2001"
B001ELJDUW,manufacturer,Game Boy
B07Y1X5KXT,publisher,
B001QCWS7E,platform,
B000NPOGWK,publisher,
B000NPOGWK,publication date,
,publication date,"February 23, 2007"
B000NPOGWK,publisher,Final Fantasy II
B000NPOGWK,publication date,Final Fantasy II
Final Fantasy II,publication date,"February 23, 2007"
B09D5KXGDB,platform,
B09D5KXGDB,platform,EA SPORTS NHL 22
EA SPORTS NHL 22,platform,PlayStation 4
B09D5KXGDB,publisher,
B09D5KXGDB,publisher,EA SPORTS NHL 22
EA SPORTS NHL 22,publisher,Electronic Arts
B09D5KXGDB,publication date,
B09D5KXGDB,publication date,EA SPORTS NHL 22
EA SPORTS NHL 22,publication date,"October 15, 2021"
B00000K2X5,platform,
B00000K2X5,platform,Tekken 3
Tekken 3,platform,PlayStation
B00000K2X5,part of the series,
,part of the series,Tekken
B00000K2X5,part of the series,Tekken 3
Tekken 3,part of the series,Tekken
B000035Y4P,platform,
B000035Y4P,platform,Final Fantasy III
Final Fantasy III,platform,NES
B005669IE2,platform,
B005669IE2,platform,Just Dance 3
Just Dance 3,platform,Xbox 360
B006JMT3MY,platform,
B006JMT3MY,platform,Action Replay
Action Replay,platform,Wii
B004GEAWFY,platform,
,platform,Win 7
B004GEAWFY,platform,Woman in White
Woman in White,platform,Win 7
B004GEAWFY,publication date,
,publication date,"December 17, 2010"
B004GEAWFY,publication date,Woman in White
Woman in White,publication date,"December 17, 2010"
B00002EPYD,designed by,
,designed by,Richard Garriott
B00002EPYD,designed by,Ultima IX
Ultima IX,designed by,Richard Garriott
B07KXPJS16,manufacturer,
B07KXPJS16,manufacturer,Miniboss
Miniboss,manufacturer,Nyko
B07KXPJS16,publication date,
,publication date,"November 1, 2016"
B07KXPJS16,publication date,Miniboss
Miniboss,publication date,"November 1, 2016"
B07DGSD6FZ,"dissolved, abolished or demolished date",
,"dissolved, abolished or demolished date","November 20, 2016"
B07DGSD6FZ,"dissolved, abolished or demolished date",Pandaren
Pandaren,"dissolved, abolished or demolished date","November 20, 2016"
B0B9LH6BRT,developer,
,developer,TATAVR
B0B9LH6BRT,manufacturer,
,manufacturer,TATAVR
B082QYNTSS,uses,
B082QYNTSS,uses,Turtle Beach Elite Pro 2
Turtle Beach Elite Pro 2,uses,Bluetooth
B082QYNTSS,manufacturer,
B082QYNTSS,manufacturer,Turtle Beach Elite Pro 2
Turtle Beach Elite Pro 2,manufacturer,Turtle Beach
B00GWVJJDA,has part,
,has part,DualShock
B00GWVJJDA,part of,DualShock
DualShock,part of,PS4
B007TRXBJY,publication date,
,publication date,"April 13, 2012"
B007TRXBJY,publication date,Alan Wake
Alan Wake,publication date,"April 13, 2012"
B007TRXBJY,developer,
,developer,Legacy Interactive Inc
B007TRXBJY,developer,Alan Wake
Alan Wake,developer,Legacy Interactive Inc
B007TRXBJY,platform,
,platform,XBox 360
