,head,relation,tail
1003,batman_gotham_batmobile_superman_joker,subcategory of,arkham_batman_gotham_joker_superhero
1004,xbox_360_kinect_subscription_games,subcategory of,xbox_360_kinect_subscription_games
1005,xbox_360_kinect_subscription_controller,subcategory of,xbox_360_kinect_subscription_games
1006,xbox_360_hdmi_controllers_hd,subcategory of,xbox_360_kinect_subscription_controller
1007,xbox_consoles_gamerscore_cloud_games,subcategory of,xbox_360_kinect_subscription_controller
1008,screwdrivers_screwdriver_screws_nintendo_screw,subcategory of,screwdriver_screwdrivers_screws_screw_nintendo
1009,screwdriver_screwdrivers_screw_xbox_screws,subcategory of,screwdriver_screwdrivers_screws_screw_nintendo
1010,skater_skaters_skateboarding_skating_skate,subcategory of,skaters_skater_skateboarding_skate_skating
1011,skate_skateboarding_skateboards_skateboard_skateable,subcategory of,skaters_skater_skateboarding_skate_skating
1012,wii_charger_gamepad_charging_uboost,subcategory of,charger_adapter_adaptor_cord_adapters
1013,adapter_xbox_charger_adaptor_adapters,subcategory of,charger_adapter_adaptor_cord_adapters
1014,3ds_grip_3ds用_grips_dg3dsxl,subcategory of,charger_3ds_adapter_nintendo_charging
1015,nintendo_3ds_takecase_nintendo_cases_case,subcategory of,charger_3ds_adapter_nintendo_charging
1016,borderlands_vault_steam_hunter_hunters,subcategory of,borderlands_vault_steam_os_core
1017,borderlands_playstation_mayhem_sequel_acclaimed,subcategory of,borderlands_vault_steam_os_core
1018,rpg_rpgs_fantasy_chronicles_destiny,subcategory of,rpg_rpgs_fantasy_chronicles_realm
1019,realm_fantasy_dungeon_xiv_saga,subcategory of,rpg_rpgs_fantasy_chronicles_realm
1020,rallycross_racing_rally_competition_racer,subcategory of,racing_racers_racer_speed_speeds
1021,racing_racers_cars_truck_competition,subcategory of,racing_racers_racer_speed_speeds
1022,playstation_ps3_sega_sony_psp,subcategory of,larry_playstation_edition_games_ubisoft
1023,atari_larry_games_ubisoft_discontinued,subcategory of,larry_playstation_edition_games_ubisoft
1024,dualshock_controllers_ps3_playstation_controller,subcategory of,controllers_xbox_wireless_gamepads_controller
1025,xbox_wireless_wirelessintegrated_controllers_controller,subcategory of,controllers_xbox_wireless_gamepads_controller
1026,3ds_grip_3ds用_grips_dg3dsxl,subcategory of,3ds_grip_3ds用_grips_dg3dsxl
1027,nintendo_3ds_2ds_cases_case,subcategory of,3ds_grip_3ds用_grips_dg3dsxl
1028,nintendo_3ds_2ds_cases_case,subcategory of,nintendo_3ds_2ds_cases_case
1029,3ds_nintendo_storage_dsi_accessories,subcategory of,nintendo_3ds_2ds_cases_case
1030,nintendo_3ds_2ds_cases_case,subcategory of,nintendo_3ds_2ds_cases_case
1031,charger_3ds_adapter_nintendo_charging,subcategory of,nintendo_3ds_2ds_cases_case
1032,charger_3ds_adapter_cord_nintendo,subcategory of,charger_3ds_adapter_nintendo_charging
1033,3ds_nintendo_2ds_3dsdescription_dsi,subcategory of,charger_3ds_adapter_nintendo_charging
1034,rallycross_racing_rally_competition_racer,subcategory of,rallycross_racing_rally_competition_racer
1035,racing_racers_racer_speed_speeds,subcategory of,rallycross_racing_rally_competition_racer
1036,racing_speed_racers_speeds_racer,subcategory of,racing_racers_racer_speed_speeds
1037,trackmania_track_racing_tracks_turbo,subcategory of,racing_racers_racer_speed_speeds
1038,gear_geardescription_konami_discontinued_metal,subcategory of,kojima_gear_mgs4_mgs2_cyborg
1039,kojima_gear_mgs4_mgs2_cyborg,subcategory of,kojima_gear_mgs4_mgs2_cyborg
1040,sega_consoles_genesis_discontinued_controllers,subcategory of,sega_consoles_genesis_discontinued_gamesdescription
1041,sega_cable_rca_cables_genesis,subcategory of,sega_consoles_genesis_discontinued_gamesdescription
1042,fifa_soccerdescription_soccer_arcade_ea,subcategory of,fifa_soccer_players_midfield_football
1043,fifa_soccer_players_midfield_football,subcategory of,fifa_soccer_players_midfield_football
1044,samurai_katana_warrior_swords_shogun,subcategory of,samurai_warrior_ninja_swordplay_katana
1045,samurai_swordplay_sword_wii_swordsman,subcategory of,samurai_warrior_ninja_swordplay_katana
1046,playstation_vita_sony_consoles_price,subcategory of,playstation_vita_sony_consoles_price
1047,vita_psvita_playstation_psv_vitadescription,subcategory of,playstation_vita_sony_consoles_price
1048,vita_playstation_sony_16gb_psv1000,subcategory of,vita_psvita_playstation_psv_vitadescription
1049,vita_psvita_playstation_psv_psp,subcategory of,vita_psvita_playstation_psv_vitadescription
1050,fighter_fighters_arcade_capcom_fightpad,subcategory of,fighter_fighters_arcade_capcom_arcades
1051,capcom_fighter_snk_fighters_ufc,subcategory of,fighter_fighters_arcade_capcom_arcades
1052,joysticks_joystick_controllers_ps3_ps5,subcategory of,joystick_controllers_ps4_ps5_ps3
1053,ps4_ps5_playstation_controllers_silicone,subcategory of,joystick_controllers_ps4_ps5_ps3
1054,xbox_controllers_gamepads_controller_wireless,subcategory of,xbox_wireless_wirelessintegrated_controllers_controller
1055,xbox_controllers_wireless_controller_gamepads,subcategory of,xbox_wireless_wirelessintegrated_controllers_controller
1056,xbox_wireless_wirelessintegrated_controllers_controller,subcategory of,xbox_controllers_gamepads_controller_wireless
1057,controllers_xbox_gamepads_controller_wireless,subcategory of,xbox_controllers_gamepads_controller_wireless
1058,gamecube_wii_nintendo_wiimemory_gamecubedescription,subcategory of,wii_memory_gamecube_playstation_ps2
1059,playstation2_playstation_2_ps2_ps2description_playstation,subcategory of,wii_memory_gamecube_playstation_ps2
1060,wii_kart_nintendo_consoles_mario,subcategory of,kart_wii_mario_nintendo_karts
1061,kart_mario_nintendo_karts_luigi,subcategory of,kart_wii_mario_nintendo_karts
1062,mouse_mousedescription_hardware_rgb_dpi,subcategory of,corsair_mouse_hardware_rgb_optical
1063,mouse_mousedescription_m65_laser_hardware,subcategory of,corsair_mouse_hardware_rgb_optical
1064,corsair_mouse_hardware_rgb_optical,subcategory of,mouse_mousedescription_hardware_rgb_dpi
1065,mouse_mousedescription_hardware_dell_mice,subcategory of,mouse_mousedescription_hardware_rgb_dpi
1066,dualshock_controllers_ps2_ps3_playstation,subcategory of,dualshock_controllers_ps3_playstation_controller
1067,dualshock4_dualshock_ps4tm_ps4_playstation,subcategory of,dualshock_controllers_ps3_playstation_controller
1068,mortimer_haunted_mysteries_secretsdescription_ghost,subcategory of,supernatural_mysteries_haunted_adventure_mysterious
1069,supernatural_haunted_adventure_mysteries_secrets,subcategory of,supernatural_mysteries_haunted_adventure_mysterious
1070,ps4_charger_charging_charge_playstation,subcategory of,ps4_charger_charging_charge_playstation
1071,adapter_nintendo_charger_switch_samsung,subcategory of,ps4_charger_charging_charge_playstation
1072,nba_basketball_streetball_hoop_play,subcategory of,nba_basketball_hoop_play_sports
1073,nba_basketball_hoops_play_playstyles,subcategory of,nba_basketball_hoop_play_sports
1074,razer_headset_headsets_microphone_xbox,subcategory of,razer_mouse_keyboard_switches_keyboards
1075,razer_mouse_keyboard_switches_keyboards,subcategory of,razer_mouse_keyboard_switches_keyboards
1076,3ds_nintendo_3d_2ds_discontinued,subcategory of,charger_3ds_adapter_cord_nintendo
1077,charger_cord_3ds_charging_adapters,subcategory of,charger_3ds_adapter_cord_nintendo
1078,charger_nintendo_charging_kingtop_dock,subcategory of,adapter_nintendo_charger_switch_samsung
1079,adapter_dock_docking_nintendo_usb3,subcategory of,adapter_nintendo_charger_switch_samsung
1080,nintendo_accessories_accessoriesdescription_case_cases,subcategory of,case_protective_nintendo_protector_dockable
1081,protective_protector_protection_case_cases,subcategory of,case_protective_nintendo_protector_dockable
1082,wiimotion_wii_controllers_remotes_nintendo,subcategory of,wii_controllers_controller_remote_motionplus
1083,wii_controller_play_motionplus_activities,subcategory of,wii_controllers_controller_remote_motionplus
1084,ps3_cooling_playstation_ps4_cooler,subcategory of,ps3_ps4_cooling_playstation_cooler
1085,playstation4_ps4_p4cooler_playstation_cooling,subcategory of,ps3_ps4_cooling_playstation_cooler
1086,headset_headsets_headphone_headphones_microphone,subcategory of,headset_headsets_headphone_headphones_microphone
1087,headset_headsets_headphone_headphones_microphone,subcategory of,headset_headsets_headphone_headphones_microphone
1088,headset_headsets_headphone_headphones_microphone,subcategory of,headset_headsets_headphone_headphones_microphone
1089,headset_headsets_headphone_headphones_microphone,subcategory of,headset_headsets_headphone_headphones_microphone
1090,joystick_playstation3_ps3_playstation_arcade,subcategory of,joystick_gamepads_arcade_controllers_arcades
1091,joystick_gamepads_arcade_controllers_arcades,subcategory of,joystick_gamepads_arcade_controllers_arcades
1092,oculus_vr_rift_accessories_virtual,subcategory of,vr2_oculus_vr_psvr2_rift
1093,vr2_oculus_vr_rift_psvr2,subcategory of,vr2_oculus_vr_psvr2_rift
1094,ps3_ps3cha_playstation_charger_dualshock,subcategory of,ps3_playstation_dualshock3_ps3description_controllers
1095,ps3_playstation_dualshock3_controllers_psm,subcategory of,ps3_playstation_dualshock3_ps3description_controllers
1096,charger_nintendo_adapter_charging_15v,subcategory of,adapter_dock_docking_nintendo_usb3
1097,dock_docking_hdmi_adapter_usb3,subcategory of,adapter_dock_docking_nintendo_usb3
1098,xbox_ubisoft_crysis_price_deluxe,subcategory of,discount_pricing_price_savings_nintendo
1099,discount_pricing_price_savings_strikethrough,subcategory of,discount_pricing_price_savings_nintendo
1100,kone_mouse_roccat_optical_5000dpi,subcategory of,kone_roccat_mouse_roc_optical
1101,roccat_keyboards_keyboard_roc_switches,subcategory of,kone_roccat_mouse_roc_optical
1102,nintendo_2ds_3ds_2d_3d,subcategory of,3ds_nintendo_3d_2ds_discontinued
1103,3ds_nintendo_3d_2ds_consoles,subcategory of,3ds_nintendo_3d_2ds_discontinued
1104,hunt_hunting_deer_hunts_hunters,subcategory of,hunting_hunt_hunters_hunts_cabelas
1105,hunting_hunt_hunts_hunter_cabela,subcategory of,hunting_hunt_hunters_hunts_cabelas
1106,sims_pets_sim_pet_furry,subcategory of,sims_sim_lifestyle_create_apartment
1107,sims_sim_lifestyle_create_family,subcategory of,sims_sim_lifestyle_create_apartment
1108,kinect_xbox_playstation_kin_camera,subcategory of,kinect_xbox_360description_360_playstation
1109,kinect_xbox_360description_hdtv_3603,subcategory of,kinect_xbox_360description_360_playstation
1110,xbox_edition_supported_xa0microsoft_b09jdjxp65,subcategory of,discount_pricing_price_savings_strikethrough
1111,discount_pricing_price_savings_strikethrough,subcategory of,discount_pricing_price_savings_strikethrough
1112,wheel_pedal_wheels_pedals_steering,subcategory of,wheel_wheels_pedal_pedals_g29
1113,wheel_wheelsdescription_g27_g29_wheels,subcategory of,wheel_wheels_pedal_pedals_g29
1114,nba_basketball_2k17_dunks_2k16,subcategory of,nba_basketball_streetball_hoop_play
1115,nba_basketball_streetball_hoop_play,subcategory of,nba_basketball_streetball_hoop_play
1116,sims_sim_lifestyle_create_family,subcategory of,sims_sim_lifestyle_create_family
1117,sims_sim_unlockable_discontinued_pricing,subcategory of,sims_sim_lifestyle_create_family
1118,discount_pricing_price_nintendo_savings,subcategory of,discount_pricing_price_savings_strikethrough
1119,sapphire_pokemon_pokémon_pricing_nintendo,subcategory of,discount_pricing_price_savings_strikethrough
1120,nba_kobe_jordan_basketball_harden,subcategory of,nba_basketball_streetball_hoop_play
1121,nba_basketball_streetball_hoop_play,subcategory of,nba_basketball_streetball_hoop_play
1122,mega_capcom_rpg_mighty_zx,subcategory of,megaman_mega_capcom_rpg_zx
1123,megaman_mega_cyber_battle_capcom,subcategory of,megaman_mega_capcom_rpg_zx
1124,cooling_xbox_intercooler_cooler_heatsinks,subcategory of,ps3_cooling_playstation_ps4_cooler
1125,ps4_ps3_playstation_cooling_cooler,subcategory of,ps3_cooling_playstation_ps4_cooler
1126,madden_nfl_ea_gameday_sports,subcategory of,madden_nfl_ea_gameday_sports
1127,madden_nflmatchups_nfl_quarterback_footballredemption,subcategory of,madden_nfl_ea_gameday_sports
1128,madden_nflmatchups_nfl_quarterback_footballredemption,subcategory of,madden_nflmatchups_nfl_quarterback_footballredemption
1129,madden_nfl_tackle_rushing_tackles,subcategory of,madden_nflmatchups_nfl_quarterback_footballredemption
1130,madden_nfl_ea_football_sports,subcategory of,madden_nfl_tackle_rushing_tackles
1131,madden_nfl_tackle_rushing_tackles,subcategory of,madden_nfl_tackle_rushing_tackles
1132,logitech_headset_headsets_g733_headsetdescription,subcategory of,logitech_mouse_g930_g100s_g230
1133,logitech_mouse_g703_g100s_g400s,subcategory of,logitech_mouse_g930_g100s_g230
1134,vita_psvita_protector_protectors_playstation,subcategory of,vita_psvita_playstation_psv_psp
1135,psvita1000_vita_psvita_playstation_psv,subcategory of,vita_psvita_playstation_psv_psp
1136,skylands_skylander_skylanders_superchargers_doomstation,subcategory of,skylanders_skylander_skylands_imaginators_doomstation
1137,skylanders_skylander_skylands_wii_toy,subcategory of,skylanders_skylander_skylands_imaginators_doomstation
1138,logitech_keyboard_keyboards_g610_g710,subcategory of,logitech_mouse_g703_g100s_g400s
1139,logitech_mouse_g100s_g703_g502,subcategory of,logitech_mouse_g703_g100s_g400s
1140,nes_snes_nintendo_sega_retro85,subcategory of,nes_nintendo_sega_snes_consoles
1141,joystick_sega_nintendo_nes_gamepad,subcategory of,nes_nintendo_sega_snes_consoles
1142,madden_nfl_football_sports_ea,subcategory of,madden_nfl_tackle_rushing_tackles
1143,madden_rushing_tackles_nfl_quarterback,subcategory of,madden_nfl_tackle_rushing_tackles
1144,baseball_mlb_hitter_pitching_bat,subcategory of,baseball_mlb_hitter_pitching_bat
1145,baseball_mlb_bat_batter_pitching,subcategory of,baseball_mlb_hitter_pitching_bat
1146,mario_luigis_luigi_nintendo_wii,subcategory of,mario_luigis_luigi_nintendo_wii
1147,papercraft_mario_nintendo_luigi_paperboy,subcategory of,mario_luigis_luigi_nintendo_wii
1148,discount_pricing_shop_items_store,subcategory of,discount_pricing_price_nintendo_savings
1149,discount_pricing_price_wii_ps4,subcategory of,discount_pricing_price_nintendo_savings
1150,xbox_3600mahdescription_3600mah_charging_rechargeable,subcategory of,xbox_charger_charging_rechargeable_recharge
1151,charger_charging_charge_xbox_batteries,subcategory of,xbox_charger_charging_rechargeable_recharge
1152,assassins_ezio_creed_assassin_ubisoft,subcategory of,ezio_assassins_creed_assassin_ubisoft
1153,ubisoft_creed_playstation4_assassin_remastered,subcategory of,ezio_assassins_creed_assassin_ubisoft
1154,joystick_thumbstick_grips_grip_thumb,subcategory of,joysticks_joystick_controllers_ps3_ps5
1155,joysticks_joystick_controllers_ps3_ps5,subcategory of,joysticks_joystick_controllers_ps3_ps5
1156,razer_mouse_mousedescription_hardware_rgb,subcategory of,razer_mouse_keyboard_switches_keyboards
1157,razer_keyboard_keyboards_switches_keypad,subcategory of,razer_mouse_keyboard_switches_keyboards
1158,baseball_mlb_bat_sportscenter_batter,subcategory of,baseball_mlb_hitter_pitching_bat
1159,baseball_mlb_hitter_pitching_bat,subcategory of,baseball_mlb_hitter_pitching_bat
1160,k70_keyboard_keyboards_corsair_rgb,subcategory of,k70_keyboard_corsair_keyboards_rgb
1161,keyboard_keyboards_keys_backlight_hardware,subcategory of,k70_keyboard_corsair_keyboards_rgb
1162,madden_nfl_ea_football_sports,subcategory of,madden_nfl_football_sports_ea
1163,madden_nfl_football_quarterback_sports,subcategory of,madden_nfl_football_sports_ea
1164,hyperx_keyboard_keyboards_keys_keycaps,subcategory of,k70_keyboard_keyboards_corsair_rgb
1165,k70_keyboards_keyboard_corsair_keys,subcategory of,k70_keyboard_keyboards_corsair_rgb
1166,cod_warfare_duty_gameplay_tactical,subcategory of,cod_warfare_activision_gameplay_combat
1167,warfare_battlefield_activision_combat_multiplayer,subcategory of,cod_warfare_activision_gameplay_combat
1168,wii_wiimote_charging_charge_batteries,subcategory of,charger_charging_charge_xbox_batteries
1169,2800mah_1200mah_batterydescription_charger_battery,subcategory of,charger_charging_charge_xbox_batteries
